,Text
91,"<td colspan=""3"">Your <a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Aquos#Reboot"" title=""Aquos"">Aquos</a> &amp; <a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Darkus#Reboot"" title=""Darkus"">Darkus</a> Bakugan have, ""<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 2 (Draw 2 Cards).""
</td>"
92,"<td colspan=""3"">When you open a <a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Darkus#Reboot"" title=""Darkus"">Darkus</a> or <a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Pyrus#Reboot"" title=""Pyrus"">Pyrus</a> Bakugan, you may discard a card for +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> and + <a href=""/wiki/DoubleStrike"" title=""DoubleStrike""><img alt=""Double Strike Icon.png"" data-file-height=""2175"" data-file-width=""2280"" height=""24"" src=""/images/thumb/8/8b/Double_Strike_Icon.png/25px-Double_Strike_Icon.png"" srcset=""/images/thumb/8/8b/Double_Strike_Icon.png/38px-Double_Strike_Icon.png 1.5x, /images/thumb/8/8b/Double_Strike_Icon.png/50px-Double_Strike_Icon.png 2x"" width=""25""/></a> (This Bakugan deals twice the damage printed on Victor)
</td>"
93,"<td colspan=""3"">Your <a href=""/wiki/Haos#Reboot"" title=""Haos""><img alt=""Haos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/e0/Bbp_haos.png/21px-Bbp_haos.png"" srcset=""/images/thumb/e/e0/Bbp_haos.png/32px-Bbp_haos.png 1.5x, /images/thumb/e/e0/Bbp_haos.png/42px-Bbp_haos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Haos#Reboot"" title=""Haos"">Haos</a> &amp; <a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Pyrus#Reboot"" title=""Pyrus"">Pyrus</a> Bakugan get +3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> and +1 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor).
</td>"
94,"<td colspan=""3"">Your <a href=""/wiki/Haos#Reboot"" title=""Haos""><img alt=""Haos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/e0/Bbp_haos.png/21px-Bbp_haos.png"" srcset=""/images/thumb/e/e0/Bbp_haos.png/32px-Bbp_haos.png 1.5x, /images/thumb/e/e0/Bbp_haos.png/42px-Bbp_haos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Haos#Reboot"" title=""Haos"">Haos</a> &amp; <a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Ventus#Reboot"" title=""Ventus"">Ventus</a> Bakugan have, ""<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): You may Energize the top card of your deck uncharged.""
</td>"
95,"<td colspan=""3"">Your <a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Ventus#Reboot"" title=""Ventus"">Ventus</a> &amp; <a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Aquos#Reboot"" title=""Aquos"">Aquos</a> Bakugan get +1000 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</td>"
96,"<td colspan=""3"">When you play this, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card).
</td>"
97,"<td colspan=""3"">+2 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor)
</td>"
98,"<td colspan=""3"">You can only play this on an <a href=""/wiki/Aurelus"" title=""Aurelus""><img alt=""Aurelus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/d/d6/Bbp_aurelus.png/21px-Bbp_aurelus.png"" srcset=""/images/thumb/d/d6/Bbp_aurelus.png/32px-Bbp_aurelus.png 1.5x, /images/thumb/d/d6/Bbp_aurelus.png/42px-Bbp_aurelus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Aurelus"" title=""Aurelus"">Aurelus</a> Bakugan.
</td>"
99,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
100,"<td colspan=""3"">+ <a href=""/wiki/ShadowStrike"" title=""ShadowStrike""><img alt=""ShadowStrike Icon.png"" data-file-height=""2165"" data-file-width=""1712"" height=""32"" src=""/images/thumb/0/02/ShadowStrike_Icon.png/25px-ShadowStrike_Icon.png"" srcset=""/images/thumb/0/02/ShadowStrike_Icon.png/38px-ShadowStrike_Icon.png 1.5x, /images/thumb/0/02/ShadowStrike_Icon.png/50px-ShadowStrike_Icon.png 2x"" width=""25""/></a> (This Bakugan's stats cannot be reduced)
</td>"
101,"<td colspan=""3"">When you play this, if a player has no cards in hand, +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
102,"<td colspan=""3"">+1 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor)
</td>"
103,"<td colspan=""3"">When you play this, if you have 3 or more <a href=""/wiki/Hero_Card"" title=""Hero Card"">Hero cards</a> in play, +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
104,"<td colspan=""3"">When you play this, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 2 (Draw 2 Cards), then discard two cards.
</td>"
105,"<td colspan=""3"">+<a href=""/wiki/DoubleStrike"" title=""DoubleStrike""><img alt=""Double Strike Icon.png"" data-file-height=""2175"" data-file-width=""2280"" height=""24"" src=""/images/thumb/8/8b/Double_Strike_Icon.png/25px-Double_Strike_Icon.png"" srcset=""/images/thumb/8/8b/Double_Strike_Icon.png/38px-Double_Strike_Icon.png 1.5x, /images/thumb/8/8b/Double_Strike_Icon.png/50px-Double_Strike_Icon.png 2x"" width=""25""/></a> (This Bakugan deals twice the damage printed on Victor)
</td>"
106,"<td colspan=""3"">This card has no effect.
</td>"
107,"<td colspan=""3"">When you play this, you may play a <a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a> <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> for free.
</td>"
108,"<td colspan=""3"">This card has no effect.
</td>"
109,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
110,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p>When you play this, <a href=""/wiki/Negate"" title=""Negate"">Negate</a> and <a href=""/wiki/Action_Card"" title=""Action Card"">Action card</a>.
</p>
</td>"
111,"<td colspan=""3"">This card has no effect.
</td>"
112,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
113,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
<i><a href=""/wiki/Rapid_Fire_(Armored_Alliance)"" title=""Rapid Fire (Armored Alliance)"">Rapid Fire</a>:</i> The second Rapid Fire card you play this turn is free.
</p>
</td>"
114,"<td colspan=""3""><i><a href=""/wiki/Empower"" title=""Empower"">Empower</a>:</i> When you play this, you may play 3 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> to destroy all opposing <a href=""/wiki/Evo_Card"" title=""Evo Card"">Evo cards</a>, <a href=""/wiki/Hero_Card"" title=""Hero Card"">Hero cards</a>, and <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a>.
</td>"
115,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
116,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
When you play this, +3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</p>
</td>"
117,"<td colspan=""3"">When you play this, opposing Bakugan get -500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; -5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
118,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
119,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
When you play this, destroy an enemy Baku-Gear.
</p>
</td>"
120,"<td colspan=""3""><i><a href=""/wiki/Boost"" title=""Boost"">Boost</a>:</i> When you play this, if you have seven or more <a href=""/wiki/Energy_Card"" title=""Energy Card"">Energy cards</a> in play, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 3 (Draw 3 Cards).
</td>"
121,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
